catfish  : 113g 120c 16p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Signature Select black cherry fudge chip frozen yogurt  : 0.67C 93g 130c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
El Mexicano nacho cheese sauce  : 4T 62g 80c 1p
O'Food gochujang  : 1t 5g 10c 0.1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
popcorn cheese  : 2T 15g 70c 3p
chipotle  : 1t 3g 7c 0.2p
cinnamon  : 1T 8g 19c 0.5p
Swerve BSR  : 1T 16g 0c 0p
Good Karma flaxmilk  : 1C 256g 25c 1p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Harbor High anjou pear  : 100g 57c 0.5p 
La Fonda feijoa  : 100g 71c 1p 
Parnell fuyu  : 100g 70c 0.6p 
scraped-down homemade brownie cookie  : 91g 438c 3.4p 
Frosted mini wheats  : 1C 60g 210c 5p
Fiber One flakes  : w  honey clusters EOB 1C 54g 170c
Special K Chocolatey Delight  : 1C 42g 160c 3p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Signature Select black cherry fudge chip frozen yogurt  : 0.67C 93g 130c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Silk dairy free heavy whipping ctream  : 1T 16g 45c 0p
Swerve SR  : 1T 14g 0c 0p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Signature Select Bran Flakes  : 1C 40g 130c 4p
black plum 4040  : 100g 45c 0.7p 
peach 4044  : 100g 39c 0.9p 
Parnell fuyu  : 100g 70c 0.6p 
European balena & chockie  : 4 32g 170c 2p
Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Whole Foods brownie pecan pie  : 0.13pie 114g 480c 6p
pineapple juice  : 16T 240g 132c 1.0p
Tanyoto chafing dish sauce  : 50g 312c 2p 
1pk : 1pk 278g G Hughes sugar free ketchup 1T 16g 5c
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
five spices powder  : 1t 2.3g 6.5c p 100g
corn starch  : 1t 8g 30c 0p
pineapple juice  : 16T 240g 132c 1.0p
Silk dairy free heavy whipping ctream  : 1T 16g 45c 0p
Swerve SR  : 1T 14g 0c 0p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Quaker quick oats  : 8T 40g 150c 5p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Parnell white grapefruit  : 100g 43c 0.8p 
blueberries  : 100g 58c 0.7p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Fiber One  : 1C 60g 135c 4.5p
Count Chocula  : 1C 36g 140c 2p
Cap'n Crunch  : 1C 38g 150c 2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
honey  : 1T 22g 65c 0.6p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Pillsbury dark chocolate brownie mix  argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Star extra virgin olive oil  : 1T 12g 120c 0p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat water  : 1T 15g 0c 0p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Lucerne liquid egg product  : 4T 56g 30c 5p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Pillsbury dark chocolate brownie mix  argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat xanthan gum  : 1T 9g 30c 0p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Star extra virgin olive oil  : 1T 12g 120c 0p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Borden Eagle fat free sweetened condensed milk  : 2T 41g 110c 4p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Lucerne liquid egg product  : 4T 56g 30c 5p
 argparse-chatgpt-0 argparse-chatgpt-1 argparse-chatgpt-2 argparse-chatgpt-3 caladd calchk calct.dat calct.ls casetest cereal-0.0.db cereal-0.db cereal-1.db cereal-2.db cereal-3.db cereal-4.db cereal.db cerealls-0 cerealprt cereals cereals-0 cereals-1 cereals-2 cereals-3 cereals-4 cereals-5 ChatGPT-Python_file_input_and_dynamic_line_edits.txt cmdarg_colnames-1 conv_ftrack_caldatprep DeepSeek-using_Python_enums_and_mappings.docx DeepSeek-using_Python_enums_and_mappings.txt enumtest enumtest-1 ~$epSeek-using_Python_enums_and_mappings.docx extract_cp extract_wcp extract_wcp-1 extract_wcp-2 extract_wcp-3 extract_wcp-4 extract_wcp-5 extract_wcp-5.1 extract_wcp-5.2 extract_wcp-5.3 extract_wcp-5.4 fixlns ftrack-2024Dec24.csv ftrack-2024Jan01-2024Dec24-1.csv =ftrack-2024Jan01-2024Dec24-2.csv ftrack-2024Jan01-2024Dec24.csv GCV getcalval getcalval-1 getcalval-10 getcalval-11 getcalval-12 getcalval-13 getcalval-14 getcalval-15 getcalval-16 getcalval-2 getcalval-3 getcalval-4 getcalval-5 getcalval-6 getcalval-7 getcalval-8 getcalval-9 GWCV list_comp_filter-1.py list_comp_filter-2.py list_comp_filter-3.py list_comp_filter-4.py list_comp_filter_5.py list_comp_filter-6.py mcp meal-0.txt mealcalprot mealcalprot-0 mealcalprot-1 mealcalprot-2 mealcalprot.py mealprot.sh meal.txt meal.txt.out parseDE prompt.txt recipe-1.txt runbard runbard.py runmcp1 td wcp00.dat Guittard semi-sweet mini chcolate chips  : 1T 15g 70g 1p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
blueberries  : 100g 58c 0.7p 
black pluot 4040  : 100g 43c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Marnell fuyu  : 100g 70c 0.6p 
Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Whole Foods brownie pecan pie  : 0.13pie 114g 480c 6p
pineapple juice  : 16T 240g 132c 1.0p
Signature Select lite coconut milk  : 1C 256g 150c 0p
Sambal Oelek chili paste  : 1T 15g 6c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
minced garlic  : 1T 20g 20c 0.2p
Swerve SR  : 1T 14g 0c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
onion powder  : 1T 6.9g 18c 0.3p
ground ginger  : 1t 1.8g 6c 0.2p
xanthan gum  : 1T 9g 30c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
honey  : 1T 22g 65c 0.6p
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Marnell fuyu  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
Life  : 1C 42g 160c 4p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Honey Nut Cheerios  : 1C 37g 140c 3p
Cap'n Crunch  : 1C 38g 150c 2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
honey  : 1T 22g 65c 0.6p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Good Karma flaxmilk  : 1C 256g 25c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Bonnie's Jams peach ginger  : 1T 16g 25c 0p
blueberries  : 100g 58c 0.7p 
brown turkey figs 4267  : 100g 75c 0.9p 
fuyu 4428  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
chocolate cookie dip flour  : 1T 10g 34c 1p
coconut flour  : 2T 15g 60c 2p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
pineapple juice  : 16T 240g 132c 1.0p
Tanyoto chafing dish sauce  : 50g 312c 2p 
1pk : 1pk 278g G Hughes sugar free ketchup 1T 16g 5c
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
five spices powder  : 1t 2.3g 6.5c 0.2p
100g : 100g 162c 9.5p 
corn starch  : 1t 8g 30c 0p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
Signature Select sweetened shredded coconut  : 2T 15g 70c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
brown turkey figs 4267  : 100g 75c 0.9p 
fuyu 4428  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Lucky Charms Chocolatey Chocolate  : 1C 36g 140c 2p
Count Chocula  : 1C 36g 140c 2p
Rudolf the Red-Nosed Reindeer  : 1C 37g 140c 2p
Chocolate Chex  : 1C 43g 180c 4.3p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
chocolate cookie dip flour  : 1T 10g 34c 1p
coconut flour  : 2T 15g 60c 2p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
